time,text
0:26:24.5,Teal's city will spawn an additional Berserker
0:26:24.75,Green's ee city rereived ee will a ee spawn nrinre ee an = additional Spearman.
0:26:24.75,Teal's city will spawn an additional Berserker
0:26:25.0,Green's city will spawn an additional Spearman.
0:26:25.0,Teal's city will spawn an additional Berserker
0:26:25.0,Purple received a prince
0:26:25.25,Green's city will spawn an additional Spearman.
0:26:25.25,Teal's city will spawn an additional Berserker
0:26:25.25,Purple received a prince
0:26:25.5,Greens city will spawn an aaaitional spearman.
0:26:25.5,Teal's city will spawn an additional Berserker
0:26:25.5,Purple received a prince
0:26:25.75,STE Teal's city will mite ee spawn an additional ae Berserker
0:26:25.75,Purple received a prince
0:26:26.0,Teal's city will spawn an additional Berserker
0:26:26.0,Purple received a prince
0:26:26.0,Yellow's city will spawn an additional Spearman.
0:26:26.25,Teal's city will spawn an additional Berserker
0:26:26.25,Purple received a prince
0:26:26.25,Yellow's city will spawn an additional Spearman.
0:26:26.5,Teals city will spawn an adaitional Berserker
0:26:26.5,Purple received a prince
0:26:26.5,Yellow's city will spawn an additional Spearman.
0:26:26.75,‘leals city will Spawn an adaitional berserker
0:26:26.75,Purple received a prince
0:26:26.75,Yellow's city will spawn an additional Spearman.
0:26:27.0,City Will Spawn an adaitional berserker
0:26:27.0,Purple received a prince
0:26:27.0,Yellow's city will spawn an additional Spearman.
0:26:27.25,city Will Spawn an berserKer
0:26:27.25,Purple received a prince
0:26:27.25,Yellow's city will spawn an additional Spearman.
0:26:27.5,Purple received peg a will ee prince cnaywin an additinnal ee ae
0:26:27.5,Yellow's city will spawn an additional Spearman.
0:26:27.75,Purple received a prince
0:26:27.75,Yellow's city will spawn an additional Spearman.
0:26:27.75,Cyan's city will spawn an additional Berserker
0:26:28.0,Purple received a prince
0:26:28.0,Yellow's city will spawn an additional Spearman.
0:26:28.0,Cyan's city will spawn an additional Berserker
0:26:28.25,Purple received a prince
0:26:28.25,Yellow's city will spawn an additional Spearman.
0:26:28.25,Cyan's city will spawn an additional Berserker
0:26:28.5,Purple received a prince
0:26:28.5,Yellow's city will spawn an additional Spearman.
0:26:28.5,Cyan's city will spawn an additional Berserker
0:26:28.75,Purple received a prince
0:26:28.75,Yellow's city will spawn an additional Spearman.
0:26:28.75,Cyan's city will spawn an additional Berserker
0:26:29.0,Purple received a prince
0:26:29.0,Yellow's city will spawn an additional Spearman.
0:26:29.0,Cyan's city will spawn an additional Berserker
0:26:29.25,Purple received a prince
0:26:29.25,Yellow's city will spawn an additional Spearman.
0:26:29.25,Cyan's city will spawn an additional Berserker
0:26:29.5,Purple received a prince
0:26:29.5,Yellow's city will spawn an additional Spearman.
0:26:29.5,Cyan's city will spawn an additional Berserker
0:26:29.75,Purple received a prince
0:26:29.75,Yellow's city will spawn an additional Spearman.
0:26:29.75,Cyan's city will spawn an additional Berserker
0:26:30.0,rurple a prince
0:26:30.0,Yellow's city will spawn an additional Spearman.
0:26:30.0,Cyan's city will spawn an additional Berserker
0:26:34.25,.
0:26:34.25,Cyan's city will spawn an additional Berserker
0:26:34.25,Red's city will spawn an additional Berserker
0:26:34.5,CILY WIT Spawn an aaaitonal spearMan.
0:26:34.5,Cyan's city will spawn an additional Berserker
0:26:34.5,Red's city will spawn an additional Berserker
0:26:34.75,City Will Spawn an spearman.
0:26:34.75,Cyan's city will spawn an additional Berserker
0:26:34.75,Red's city will spawn an additional Berserker
0:26:35.0,Yellows city Wil Spawn an aaaitional spearMan.
0:26:35.0,Cyan's city will spawn an additional Berserker
0:26:35.0,Red's city will spawn an additional Berserker
0:26:35.25,City WI Spawn an spearMan.
0:26:35.25,Cyan's city will spawn an additional Berserker
0:26:35.25,Red's city will spawn an additional Berserker
0:26:35.5,Cyan's city will spawn an additional Berserker
0:26:35.5,Red's city will spawn an additional Berserker
0:26:35.75,Cyan's city will spawn an additional Berserker
0:26:35.75,Red's city will spawn an additional Berserker
0:26:36.0,Cyan's city will spawn an additional Berserker
0:26:36.0,Red's city will spawn an additional Berserker
0:26:36.25,Cyan's city will spawn an additional Berserker
0:26:36.25,Red's city will spawn an additional Berserker
0:26:36.5,Cyan's city will spawn an additional Berserker
0:26:36.5,Red's city will spawn an additional Berserker
0:26:36.75,Cyan's city will spawn an additional Berserker
0:26:36.75,Red's city will spawn an additional Berserker
0:26:37.0,Cyan's city will spawn an additional Berserker
0:26:37.0,Red's city will spawn an additional Berserker
0:26:53.25,Taiyo has been slain by unnamed marble
0:26:59.25,Captain A Regalswiffer town has has been been slain destroyed! by Kinemod
0:26:59.5,NaS TEVETEC UP:
0:26:59.5,Captain Regalswiffer has been slain by Kinemod
0:26:59.5,A town has been destroyed!
0:26:59.75,Nas levered up:
0:26:59.75,Captain Regalswiffer has been slain by Kinemod
0:26:59.75,A town has been destroyed!
0:27:0.0,Kinemod Nas leveled up:
0:27:0.0,Captain Regalswiffer has been slain by Kinemod
0:27:0.0,A town has been destroyed!
0:27:0.25,Kinemod Nas reveled up:
0:27:0.25,Captain Regalswiffer has been slain by Kinemod
0:27:0.25,A town has been destroyed!
0:27:0.5,Kinemod Nas leveled up:
0:27:0.5,Captain Regalswiffer has been slain by Kinemod
0:27:0.5,A town has been destroyed!
0:27:0.75,Kinemod Nas reveled up:
0:27:0.75,Captain Regalswiffer has been slain by Kinemod
0:27:0.75,A town has been destroyed!
0:27:1.0,Kinemod Nas leveled up:
0:27:1.0,Captain Regalswiffer has been slain by Kinemod
0:27:1.0,A town has been destroyed!
0:27:1.25,Kinemod Nas leveled up:
0:27:1.25,Captain Regalswiffer has been slain by Kinemod
0:27:1.25,A town has been destroyed!
0:27:1.5,Kinemod Nas leveled up:
0:27:1.5,Captain Regalswiffer has been slain by Kinemod
0:27:1.5,A town has been destroyed!
0:27:1.75,Kinemod Nas leveled up:
0:27:1.75,Captain Regalswiffer has been slain by Kinemod
0:27:1.75,A town has been destroyed!
0:27:2.0,KINeMod Nas leveled up!
0:27:2.0,Captain Regalswiffer has been slain by Kinemod
0:27:2.0,A town has been destroyed!
0:27:2.25,KINeMod Nas leveled up!
0:27:2.25,Captain Regalswiffer has been slain by Kinemod
0:27:2.25,A town has been destroyed!
0:27:2.5,Nas leveled up!
0:27:2.5,Captain Regalswiffer has been slain by Kinemod
0:27:2.5,A town has been destroyed!
0:27:2.75,KINeMod Nas leveled up!
0:27:2.75,Captain Regalswiffer has been slain by Kinemod
0:27:2.75,A town has been destroyed!
0:27:3.0,Kinemod Nas leveled up:
0:27:3.0,Captain Regalswiffer has been slain by Kinemod
0:27:3.0,A town has been destroyed!
0:27:3.25,Kinemod Nas leveled up?
0:27:3.25,Captain Regalswiffer has been slain by Kinemod
0:27:3.25,A town has been destroyed!
0:27:3.5,Kinemod Nas leveled up?
0:27:3.5,Captain Regalswiffer has been slain by Kinemod
0:27:3.5,A town has been destroyed!
0:27:3.75,Kinemod Nas leveled up?
0:27:3.75,Captain Regalswiffer has been slain by Kinemod
0:27:3.75,A town has been destroyed!
0:27:4.0,Kinemod nas leveled up:
0:27:4.0,Captain Regalswiffer has been slain by Kinemod
0:27:4.0,A town has been destroyed!
0:27:4.25,Kinemod Nas leveled up:
0:27:4.25,Captain Regalswiffer has been slain by Kinemod
0:27:4.25,A town has been destroyed!
0:27:4.5,Kinemod Nas leveled up:
0:27:4.5,Captain Regalswiffer has been slain by Kinemod
0:27:4.5,A town has been destroyed!
0:27:4.75,Kinemod Nas leveled up:
0:27:4.75,Captain Regalswiffer has been slain by Kinemod
0:27:4.75,A town has been destroyed!
0:27:5.0,Kmemod Nas leveled up:
0:27:5.0,Captain Regalswiffer has been slain by Kinemod
0:27:5.0,A town has been destroyed!
0:27:5.25,Kmemod Nas leveled up:
0:27:5.25,Captain Regalswiffer has been slain by Kinemod
0:27:5.25,A town has been destroyed!
0:27:5.5,Kinemod Nas leveled up:
0:27:5.5,Captain Regalswiffer has been slain by Kinemod
0:27:5.5,A town has been destroyed!
0:27:5.75,Kinemod Nas leveled up:
0:27:5.75,Captain Regalswiffer has been slain by Kinemod
0:27:5.75,A town has been destroyed!
0:27:6.0,Kinemod Nas levered up:
0:27:6.0,Captain Regalswiffer has been slain by Kinemodl
0:27:6.0,A town has been destroyed!
0:27:6.25,1 riq eg the | Kinnclaver | hac la heen Kinemoc clain hy marhle
0:27:6.25,A town has been destroyed!
0:27:6.5,ria the Kingslayer has been slain by unnamed marble
0:27:6.75,A town has been destroyed!
0:27:6.75,ria the Kingslayer has been slain by unnamed marble
0:27:7.0,A town has been destroyed!
0:27:7.0,ria the Kingslayer has been slain by unnamed marble
0:27:7.25,\ town has been destroyed!
0:27:7.25,ria the Kingslayer has been slain by unnamed marble
0:27:17.5,Prince Wyldcloak has been slain by unnamed marble
0:27:28.5,ns ee
0:27:28.75,Hasangjekaj has leveled up!
0:27:30.0,"Hasangjekaj Kina has Oi leveled Ki up! 1 laxion has, leveled"
0:27:30.25,Hasangjekaj has leveled Jaxion up! has leveled up!
0:27:30.25,King Ou Ki has been slain by Jaxion
0:27:30.5,Hasangjekaj Jaxion has has leveled leveled up! up!
0:27:30.5,King Ou Ki has been slain by Jaxion
0:27:30.75,Hasangjekaj has leveled up!
0:27:30.75,Jaxion has leveled up!
0:27:30.75,King Ou Ki has been slain by Jaxion
0:27:31.0,nas leveled up!
0:27:31.0,Jaxion has leveled up!
0:27:31.0,King Ou Ki has been slain by Jaxion
0:27:31.25,Masangjekaj Nas leveled up:
0:27:31.25,Jaxion has leveled up!
0:27:31.25,King Ou Ki has been slain by Jaxion
0:27:31.5,Nas leveled up!
0:27:31.5,Jaxion has leveled up!
0:27:31.5,King Ou Ki has been slain by Jaxion
0:27:31.75,Hasangjekaj Nas leveled up:
0:27:31.75,Jaxion has leveled up!
0:27:31.75,King Ou Ki has been slain by Jaxion
0:27:32.0,Nas leveled up:
0:27:32.0,Jaxion has leveled up!
0:27:32.0,King Ou Ki has been slain by Jaxion
0:27:34.0,Nas leveled up:
0:27:34.0,Jaxion has leveled up!
0:27:34.0,King Ou Ki has been slain by Jaxion
0:28:36.5,Captain Tpvo has been slain by unnamed marble
0:28:37.25,Green has been granted an upgrade.
0:28:37.5,Captain Tpvo has been slain by unnamed marble
0:28:37.5,Green has been granted an upgrade.
0:28:37.75,Captain Tpvo has been slain by unnamed marble
0:28:37.75,Green has been granted an upgrade.
0:28:38.0,Captain Tpvo has been slain by unnamed marble
0:28:38.0,Green has been granted an upgrade.
0:28:40.0,Captain Tpvo has been slain by unnamed marble
0:28:40.0,Green has been granted an upgrade.
0:28:42.0,Captain Tpvo has been slain by unnamed marble
0:28:42.0,Green has been granted an upgrade.
0:28:50.25,Green's fighters will use their special abilities faster.
0:28:50.25,lits have spawned. Destroy them to receive a reward.
0:28:50.5,Green's fighters will use their special abilities faster.
0:28:50.5,lits have spawned. Destroy them to receive a reward.
0:28:50.75,Green's fighters will use their special abilities faster.
0:28:50.75,lits have spawned. Destroy them to receive a reward.
0:28:51.0,Green's fighters will use their special abilities faster.
0:28:51.0,lits have spawned. Destroy them to receive a reward.
0:28:51.25,Green's fighters will use their special abilities faster.
0:28:51.25,lits have spawned. Destroy them to receive a reward.
0:28:51.5,Green's fighters will use their special abilities faster.
0:28:51.5,lits have spawned. Destroy them to receive a reward.
0:29:2.5,ae a
0:29:2.75,Prince Dazze IV has been slain by unnamed marble
0:29:18.25,Nas Up:
0:29:18.25,Captain Trinitwo has been slain by Stickham
0:29:18.25,lits have spawned. Destroy them to receive a reward.
0:29:18.5,oucKknam nas leveled up:
0:29:18.5,Captain Trinitwo has been slain by Stickham
0:29:18.5,lits have spawned. Destroy them to receive a reward.
0:29:18.75,oucKknam nas leveled up:
0:29:18.75,Captain Trinitwo has been slain by Stickham
0:29:18.75,lits have spawned. Destroy them to receive a reward.
0:29:19.0,oucknam Nas leveled up:
0:29:19.0,Captain Trinitwo has been slain by Stickham
0:29:19.0,lits have spawned. Destroy them to receive a reward.
0:29:19.25,oucKnam nas leveled up:
0:29:19.25,Captain Trinitwo has been slain by Stickham
0:29:19.25,lits have spawned. Destroy them to receive a reward.
0:29:19.5,oucKknam nas leveled up:
0:29:19.5,Captain Trinitwo has been slain by Stickham
0:29:19.5,lits have spawned. Destroy them to receive a reward.
0:29:19.75,oucKknam nas leveled up:
0:29:19.75,Captain Trinitwo has been slain by Stickham
0:29:19.75,lits have spawned. Destroy them to receive a reward.
0:29:20.0,nas leveled up?
0:29:20.0,Captain Trinitwo has been slain by Stickham
0:29:20.0,lits have spawned. Destroy them to receive a reward.
0:29:22.0,nas leveled up?
0:29:22.0,Captain Trinitwo has been slain by Stickham
0:29:22.0,lits have spawned. Destroy them to receive a reward.
0:29:22.25,oucknam nas leveled up:
0:29:22.25,Captain Trinitwo has been slain by Stickham
0:29:22.25,lits have spawned. Destroy them to receive a reward.
0:29:24.5,Manipul has leveled up!
0:29:24.75,lits have spawned. Destroy them to receive a reward.
0:29:24.75,Manipul has leveled up!
0:29:25.0,lits have spawned. Destroy them to receive a reward.
0:29:25.0,Manipul has leveled up!
0:29:27.75,ow the Kingslayer has been slain by unnamed marble
0:29:28.0,Manipul has Erebos leveled has up: leveled up!
0:29:28.0,ow the Hilversum Kingslayer has has been been slain slain by by unnamed marble
0:29:30.25,Jw Ine Kingsiayer Nas been by unnamed
0:29:30.25,Erebos has leveled up!
0:29:30.25,Captain Hilversum has been slain by Erebos
0:29:30.5,Jw Ine Kingsiayer Nas been by unnamed
0:29:30.5,Erebos has leveled up!
0:29:30.5,Captain Hilversum has been slain by Erebos
0:29:30.75,Jw Ine Kingsiayer Nas been by unnamed Marble
0:29:30.75,Erebos has leveled up!
0:29:30.75,Captain Hilversum has been slain by Erebos
0:29:31.0,Jw tne Kingsiayer Nas been siain by unnamed Marple
0:29:31.0,Erebos has leveled up!
0:29:31.0,Captain Hilversum has been slain by Erebos
0:29:31.25,Jw Ine Kingsiayer Nas been siain by unnamed Marple
0:29:31.25,Erebos has leveled up!
0:29:31.25,Captain Hilversum has been slain by Erebos
0:29:31.5,Jw Ine Kingsiayer Nas been siain by unnamed Marple
0:29:31.5,Erebos has leveled up!
0:29:31.5,Captain Hilversum has been slain by Erebos
0:29:31.75,Jw Ine Kingsiayer Nas been siain by unnamed Marple
0:29:31.75,Erebos has leveled up!
0:29:31.75,Captain Hilversum has been slain by Erebos
0:29:32.0,Jw Ine Kingsiayer Nas been siain by unnamed Marple
0:29:32.0,Erebos has leveled up!
0:29:32.0,Captain Hilversum has been slain by Erebos
0:29:34.0,Jw Ine Kingsiayer Nas been siain by unnamed Marple
0:29:34.0,Erebos has leveled up!
0:29:34.0,Captain Hilversum has been slain by Erebos
0:29:34.25,Jw tne Kingsiayer Nas been siain by unnamed Marple
0:29:34.25,Erebos has leveled up!
0:29:34.25,Captain Hilversum has been slain by Erebos
0:29:34.5,Jw tne Kingsiayer Nas been siain by unnamed Marple
0:29:34.5,Erebos has leveled up!
0:29:34.5,Captain Hilversum has been slain by Erebos
0:29:34.75,Jw tne Kingsiayer Nas been siain by unnamed Marple
0:29:34.75,Erebos has leveled up!
0:29:34.75,Captain Hilversum has been slain by Erebos
0:29:35.0,Jw tne Kingsiayer Nas been siain by unnamed Marple
0:29:35.0,Erebos has leveled up!
0:29:35.0,Captain Hilversum has been slain by Erebos
0:29:35.25,Jw Ine Kingsiayer Nas been by unnamed Marple
0:29:35.25,Erebos has leveled up!
0:29:35.25,Captain Hilversum has been slain by Erebos
0:29:35.5,Jw Ine Kingsiayer Nas been by unnamed Marple
0:29:35.5,Erebos has leveled up!
0:29:35.5,Captain Hilversum has been slain by Erebos
0:29:35.75,Jw Ine Kingsiayer Nas been by unnamed Marple
0:29:35.75,Erebos has leveled up!
0:29:35.75,Captain Hilversum has been slain by Erebos
0:29:36.0,Jw   Ine Kingsiayer Nas been siain by unnamed Marple
0:29:36.0,Erebos has leveled up!
0:29:36.0,Captain Hilversum has been slain by Erebos
0:29:36.25,Jw   tne Kingsiayer Nas been siain by unnamed Marple
0:29:36.25,Erebos has leveled up!
0:29:36.25,Captain Hilversum has been slain by Erebos
0:29:36.5,Jw   tne Kingsiayer Nas been siain by unnamed Marple
0:29:36.5,Erebos has leveled up!
0:29:36.5,Captain Hilversum has been slain by Erebos
0:29:36.75,Jw tne Kingsiayer Nas been siain by unnamed Marple
0:29:36.75,Erebos has leveled up!
0:29:36.75,Captain Hilversum has been slain by Erebos
0:29:37.0,Erepos Zinfane Nas has leveled levele up: up!
0:29:37.0,Captain Cantain Hilversum Imaavtree has has been heen slain slain by bv Erebos led Up!
0:29:37.25,Captain Hilversum Zinfane has has been leveled slain up! by Erebos
0:29:37.25,Captain Imgaytree has been slain by King Zinfane
0:29:37.5,Zinfane has leveled up!
0:29:37.5,Captain Imgaytree has been slain by King Zinfane
0:29:37.75,Zinfane has leveled up!
0:29:37.75,Captain Imgaytree has been slain by King Zinfane
0:29:38.0,Zinfane has leveled up!
0:29:38.0,Captain Imgaytree has been slain by King Zinfane
0:29:40.0,Zinfane has leveled up!
0:29:40.0,Captain Imgaytree has been slain by King Zinfane
0:29:42.0,Zinfane has leveled up!
0:29:42.0,Captain Imgaytree has been slain by King Zinfane
0:29:44.0,Zinfane has leveled up!
0:29:44.0,Captain Imgaytree has been slain by King Zinfane
0:29:46.0,Zinfane has leveled up!
0:29:46.0,Captain Imgaytree has been slain by King Zinfane
0:30:8.25,Zinfane has leveled up!
0:30:8.5,Zinfane has Yukikazeri leveled has up! leveled up!
